Timestamp,PM2.5 (µg/m³),PM10 (µg/m³)
2025-04-10 08:00:00,13.75,58.00
2025-04-10 09:00:00,20.50,93.00
2025-04-10 10:00:00,26.50,164.00
2025-04-10 11:00:00,53.25,281.75
2025-04-10 12:00:00,34.75,124.00
2025-04-10 13:00:00,22.00,99.50
2025-04-10 14:00:00,22.25,87.00
2025-04-10 15:00:00,26.75,84.25
2025-04-10 16:00:00,38.00,95.75
2025-04-10 17:00:00,40.75,101.50
2025-04-10 18:00:00,49.00,163.50
2025-04-10 19:00:00,51.75,343.75
2025-04-10 20:00:00,56.25,282.50
2025-04-10 21:00:00,43.50,105.25
2025-04-10 22:00:00,39.00,89.25
2025-04-10 23:00:00,37.75,82.25
2025-04-11 00:00:00,33.25,73.75
2025-04-11 01:00:00,31.00,64.00
2025-04-11 02:00:00,45.00,72.00
2025-04-11 03:00:00,43.75,136.25
2025-04-11 04:00:00,45.50,280.00
2025-04-11 05:00:00,59.25,120.75
2025-04-11 06:00:00,47.25,81.25
2025-04-11 07:00:00,36.25,82.75
2025-04-11 08:00:00,34.25,100.75
2025-04-11 09:00:00,31.75,115.25
2025-04-11 10:00:00,44.75,222.75
2025-04-11 11:00:00,32.00,106.50
2025-04-11 12:00:00,33.00,95.25
2025-04-11 13:00:00,36.25,105.00
2025-04-11 14:00:00,37.50,110.50
2025-04-11 15:00:00,40.50,98.25
2025-04-11 16:00:00,42.75,95.50
2025-04-11 17:00:00,34.00,102.50
2025-04-11 18:00:00,30.00,97.75
2025-04-11 19:00:00,35.50,88.00
2025-04-11 20:00:00,35.50,344.00
2025-04-11 21:00:00,40.75,279.00
2025-04-11 22:00:00,43.00,84.00
2025-04-11 23:00:00,34.00,65.00
2025-04-12 00:00:00,32.75,71.75
2025-04-12 01:00:00,35.75,105.00
2025-04-12 02:00:00,54.75,140.00
2025-04-12 03:00:00,49.25,119.75
2025-04-12 04:00:00,44.00,92.25
2025-04-12 05:00:00,42.75,89.75
2025-04-12 06:00:00,37.75,110.75
2025-04-12 07:00:00,30.00,114.00
2025-04-12 08:00:00,20.00,92.25
2025-04-12 09:00:00,27.75,108.00
2025-04-12 10:00:00,32.00,138.75
2025-04-12 11:00:00,29.00,147.00
2025-04-12 12:00:00,31.00,140.25
2025-04-12 13:00:00,37.00,140.75
2025-04-12 14:00:00,34.25,114.00
2025-04-12 15:00:00,26.75,88.00
2025-04-12 16:00:00,32.50,89.00
2025-04-12 17:00:00,47.50,112.00
2025-04-12 18:00:00,61.00,121.00
2025-04-12 19:00:00,59.25,127.50
2025-04-12 20:00:00,51.00,136.50
2025-04-12 21:00:00,42.75,173.75
2025-04-12 22:00:00,44.75,122.25
2025-04-12 23:00:00,37.50,71.50
2025-04-13 00:00:00,18.00,49.25
2025-04-13 01:00:00,18.50,44.75
2025-04-13 02:00:00,23.25,56.50
2025-04-13 03:00:00,33.00,60.25
2025-04-13 04:00:00,33.75,111.75
2025-04-13 05:00:00,36.00,201.25
2025-04-13 06:00:00,35.25,72.75
2025-04-13 07:00:00,33.25,89.00
2025-04-13 08:00:00,36.00,88.75
2025-04-13 09:00:00,42.00,99.00
2025-04-13 10:00:00,42.25,106.50
2025-04-13 11:00:00,42.25,108.25
2025-04-13 12:00:00,37.75,113.75
